DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
17/03/1962,7.71,0,0,0,7.2,0,3.5,2.3
18/03/1962,5.79,0,0,0,11.6,1,-4.2,-9.2
19/03/1962,9.04,0,0,0,6.7,1,-0.5,-6.3
20/03/1962,7.67,0,0,0,9.4,1,-1.6,-6.4
21/03/1962,6.71,0,0,0,6.5,0,2.2,-2.3
22/03/1962,5.96,0,0.5,0,9.3,1,-1.5,-6.6
23/03/1962,9.42,0,0,0,6.8,0,2.5,-0.5
24/03/1962,3.5,0,0.2,0,6.8,0,2.6,0
25/03/1962,19.41,0,2.3,0,10.2,0,2.7,1.5
26/03/1962,14.88,0,0.3,0,12.6,0,2.8,1.7
27/03/1962,9.92,0,0.2,0,11.1,0,1.6,-2.2
28/03/1962,13.54,0,4.4,0,10.1,1,-2.1,-7.7
29/03/1962,10.83,0,1.2,0,13.6,0,3.2,2.2
30/03/1962,13.75,0,0.3,0,9.3,0,0.8,-3.8
31/03/1962,16.42,0,0.4,0,9.2,1,-0.1,-4.3
01/04/1962,19.79,0,2.7,0,8.6,0,1.4,-2
02/04/1962,20.83,0,5.2,0,9.8,0,2.4,-0.1
03/04/1962,10.67,0,4,0,12.1,0,3.4,0
04/04/1962,17.83,0,3.8,0,10.2,0,1.7,-1.1
05/04/1962,22.42,0,1.7,0,9.3,0,4.4,3
06/04/1962,17.08,0,1.1,0,10.8,0,1.1,-1.1
07/04/1962,22.5,0,1.5,0,13.1,0,5.4,5.5
08/04/1962,18.25,0,6.1,0,10.5,0,2.2,0.3
09/04/1962,16.21,0,3.8,0,9.4,0,3,1.3
10/04/1962,12.04,0,1.8,0,11.1,0,4.5,4.3
11/04/1962,14.12,0,0.1,0,12.3,0,6.6,5.6
12/04/1962,3.79,0,0,0,10.5,0,5,3.4
13/04/1962,6.58,0,0,0,10.6,1,-1.1,-5.2
14/04/1962,11.42,0,0,0,8.2,0,1.7,-3.7
15/04/1962,13.83,0,0,0,7.6,0,1.8,-3.1
16/04/1962,15.34,0,0.5,0,9.1,0,1.6,-2.8
17/04/1962,14.83,0,3.3,0,9,0,5.4,5.3
18/04/1962,11.71,0,0.8,0,8.4,0,5.7,4.3
19/04/1962,6.21,0,0,0,12,0,6.1,5.6
20/04/1962,6.17,0,0.2,0,12.2,0,3.3,-0.4
21/04/1962,3.58,0,7.4,0,11.1,0,3.3,-1.1
22/04/1962,8.58,0,0,0,14.8,0,0.2,-4.3
23/04/1962,8.96,0,0,0,13.1,0,6.1,2.7
24/04/1962,5.79,0,0,0,16.8,0,7.2,5.3
25/04/1962,5.83,0,0,0,15,0,3.3,-1.4
26/04/1962,7.67,0,0,0,15.8,0,5.8,0.6
27/04/1962,6.42,0,0,0,13.2,0,5.1,-0.5
28/04/1962,5.17,0,0,0,15.5,0,0.7,-2.1
29/04/1962,5.37,0,0,2,13,0,3.4,-1.1
30/04/1962,5.41,0,0,0,13.6,0,1.1,-2.2
01/05/1962,2.25,0,0,0,13.8,0,2,-1.3
02/05/1962,4,0,0,0,15.7,0,2.8,-1.4
03/05/1962,3.5,0,0,0,15.7,0,2.7,-0.7
04/05/1962,5.83,0,0,0,16.7,0,8.8,8.3
05/05/1962,8.79,0,0,0,15.7,0,6.4,1.8
06/05/1962,4.88,0,7.9,0,18.8,0,8.8,9.4
07/05/1962,14.09,0,0.3,0,18.6,0,10.3,7.1
08/05/1962,11.34,0,2,0,16.7,0,11.5,6.6
09/05/1962,7.04,0,2.6,0,13.3,0,5.5,-0.5
10/05/1962,5.96,0,6.9,0,14.3,0,5,-1.1
11/05/1962,11.04,0,1.6,0,14,0,6.2,3.1
12/05/1962,10.46,0,0.3,0,13.3,0,6.6,1.1
13/05/1962,8.75,0,0,0,16.5,0,3.2,-1.6
14/05/1962,13.79,0,0,0,17.4,0,10.2,7.6
15/05/1962,9.83,0,3.5,0,14.5,0,8.5,4.6
16/05/1962,23.25,0,0.4,0,13.3,0,8,5.7
17/05/1962,18.05,0,2.8,0,13.6,0,4.8,2.3
18/05/1962,11.21,0,27,0,13.4,0,5.8,3.2
19/05/1962,17.12,0,1.6,0,12.4,0,5.5,5
20/05/1962,12.42,0,0.9,0,12.8,0,4.4,-0.5
21/05/1962,11.63,0,1.5,0,16.1,0,4.5,4.6
22/05/1962,16,0,0,0,15.8,0,6.6,0.6
23/05/1962,16.42,0,0.4,0,14.8,0,5.8,4.4
24/05/1962,11.67,0,0.1,0,13.8,0,4.4,2.2
25/05/1962,8,0,0,0,11,0,2.3,-0.4
26/05/1962,7.46,0,0,0,11,0,4.1,1.2
27/05/1962,9.92,0,0,0,12.3,0,5.2,3.3
28/05/1962,6.83,0,3.8,0,14.4,0,5.2,1.7
29/05/1962,6.75,0,0.1,0,10.7,0,9,8.6
30/05/1962,7.17,0,0,0,15.6,0,2.6,-0.5
31/05/1962,7.83,0,0,0,11.7,0,2.5,-0.8
01/06/1962,5.91,0,0,0,14,0,1.1,-2.6
02/06/1962,3.17,0,0,0,14.5,0,2.5,-0.4
03/06/1962,3,0,0,0,15.6,0,5.5,1.1
04/06/1962,3.33,0,0,0,16.4,0,4.5,1.8
05/06/1962,8.21,0,0,0,16.7,0,4.6,1.1
06/06/1962,6.08,0,0,0,20.1,0,4.8,1.1
07/06/1962,3.83,0,0,0,21.7,0,8.5,5.5
08/06/1962,5.41,0,0,0,22.7,0,10.6,8.1
09/06/1962,8.29,0,0,0,19.1,0,11.1,7.8
10/06/1962,6.5,0,4.4,0,15.1,0,7.6,4.3
11/06/1962,7.96,0,2.3,0,16.2,0,9.1,8.3
12/06/1962,9.08,0,0,0,20.1,0,11.4,10.7
13/06/1962,9.62,0,0,0,15.6,0,8.8,5.6
14/06/1962,14,0,0.2,0,16.8,0,13.3,11.5
15/06/1962,2.79,0,7.8,0,16.8,0,8.2,5
16/06/1962,8.42,0,0,0,18.3,0,4.4,0
17/06/1962,10.37,0,1.6,0,16.8,0,6.3,1.6
18/06/1962,21.5,0,1.6,0,18.4,0,12.4,11.4
19/06/1962,23.42,0,0.9,0,15.6,0,11.1,9.5
20/06/1962,12.54,0,1.9,0,19.8,0,9.4,6.1
21/06/1962,16.04,0,0.8,0,19.4,0,13.8,12.2
22/06/1962,13.67,0,0.2,0,18.4,0,10.6,9.3
23/06/1962,16.66,0,0.3,0,17.3,0,9,7.5
24/06/1962,25.29,0,0,0,16.1,0,9.6,10.5
25/06/1962,18.79,0,0.2,0,16.1,0,7.1,5.4
26/06/1962,14.33,0,0,0,16.3,0,9.6,8.3
27/06/1962,11.92,0,0,0,16.1,0,4.5,2.3
28/06/1962,12.79,0,0.6,0,18.4,0,11.7,9.2
29/06/1962,6.42,0,0,0,17.2,0,6,6.7
30/06/1962,7.12,0,0,0,20.1,0,7.8,5.7
01/07/1962,11.17,0,0,0,20.7,0,9.3,7.7
02/07/1962,17.5,0,0,0,19.1,0,11.8,10.6
03/07/1962,12.87,0,0,0,19,0,10.6,10.5
04/07/1962,10.08,0,0,0,16.1,2,11.2,9.8
05/07/1962,7.79,0,0,0,13.7,0,5.3,2.1
06/07/1962,5.46,0,0,0,15.5,0,9.7,9.3
07/07/1962,3.13,0,0,0,15.5,0,11.3,10.6
08/07/1962,4.67,0,0,0,16.6,0,11.2,9.7
09/07/1962,4.63,0,9,0,18.3,0,11.3,8.6
10/07/1962,7.5,0,4.5,0,14.2,0,11.2,10.7
11/07/1962,5.71,0,0,0,15.6,0,11.1,11.1
12/07/1962,4.75,0,0,0,18.8,0,10.1,9.6
13/07/1962,5.54,0,4.3,0,19.2,0,8.3,5.5
14/07/1962,8,0,3.4,0,15.1,0,12.3,11.8
15/07/1962,5.79,0,0,2,14.8,0,11.6,11.4
16/07/1962,1.87,0,0,0,17.7,0,10.4,6.3
17/07/1962,4.54,0,0,0,17.2,0,5.3,1.5
18/07/1962,12.33,0,8.3,0,16.5,0,11.1,6.5
19/07/1962,13.04,0,0,0,18.4,0,13.3,13.2
20/07/1962,9.17,0,24.7,0,21.1,0,11,7.6
21/07/1962,12.96,0,1.2,0,17.3,0,11.4,11
22/07/1962,11.29,0,2.6,0,18,0,12.3,11.1
23/07/1962,5.88,0,1.9,0,18.4,0,11.6,10.5
24/07/1962,4.38,0,2,0,15.1,0,12.1,11
25/07/1962,6.34,0,0,0,17.3,0,11.1,NA
26/07/1962,10,0,0,0,15.5,0,10.5,9.2
27/07/1962,3.67,0,0,0,17,0,11.1,8.4
28/07/1962,2.88,0,7,0,19.6,0,10.2,6.8
29/07/1962,6.58,0,1.9,0,21.7,0,14,13.3
30/07/1962,12.17,0,0,0,20.5,0,14.4,13.4
31/07/1962,9.54,0,0,0,16.5,0,12.8,10.8
01/08/1962,4.46,0,2.1,0,18,0,13.2,NA
02/08/1962,8.38,0,0.4,2,16.5,0,13.6,NA
03/08/1962,8.42,0,9.2,0,16.2,0,12,NA
04/08/1962,14.25,0,0.6,0,17,0,9.7,NA
05/08/1962,10.75,0,0.1,0,18.8,0,8.8,NA
06/08/1962,5.63,0,3,0,16.2,0,5.6,NA
07/08/1962,10.5,0,1.3,0,17,0,8.8,NA
08/08/1962,7.12,0,2.3,0,17,0,7.8,NA
09/08/1962,12.25,0,1.7,0,17.1,0,12.2,NA
10/08/1962,14.29,0,0.6,0,19.5,0,10.8,NA
11/08/1962,18.5,0,0,0,18.5,0,14.2,NA
12/08/1962,9.38,0,0,0,17.3,0,10,NA
13/08/1962,5.88,0,1.4,0,16.1,0,6.7,NA
14/08/1962,8.67,0,11.1,0,18.2,0,7.3,NA
15/08/1962,10.41,0,2.5,0,17.8,2,10.6,NA
16/08/1962,11.38,0,1.1,0,16.7,0,10,NA
17/08/1962,11.25,0,0.2,0,19,0,7.6,NA
18/08/1962,7.54,0,0.8,0,17.7,0,8.4,NA
19/08/1962,10.5,0,1.4,0,20.1,0,13.8,NA
20/08/1962,11.25,0,2.8,0,18.5,0,13.7,NA
21/08/1962,14.21,0,1.2,0,18.4,0,12.3,NA
22/08/1962,15.09,0,0.9,0,18.6,0,11.7,NA
23/08/1962,17.04,0,6.1,0,18.3,0,12.7,NA
24/08/1962,21.09,0,0.9,0,17.8,0,11.7,NA
25/08/1962,15.5,0,1.1,0,18.1,0,10.5,NA
26/08/1962,22.13,0,4.8,0,18.1,0,12.4,NA
27/08/1962,14.29,0,4.3,0,16.6,0,9.4,NA
28/08/1962,5.54,0,1,0,15.5,0,10.2,NA
29/08/1962,7.75,0,0,0,19,0,7.3,NA
30/08/1962,6.42,0,0,0,20.2,0,10.1,NA
31/08/1962,5.37,0,0,0,19.5,0,13.3,NA
01/09/1962,7.41,0,0.5,0,19,0,15.2,12.1
02/09/1962,5,0,5.5,0,19.5,0,13.5,11.1
03/09/1962,6.17,0,1.6,0,18.3,0,13.2,12.2
04/09/1962,6.46,0,5.2,0,16.7,0,12.2,8.4
05/09/1962,7.5,0,11,0,18.8,0,9.8,7.8
06/09/1962,5.25,0,1.9,0,15.1,0,8.4,6
07/09/1962,11.63,0,1.2,0,16.2,0,5.7,3.8
08/09/1962,8.04,0,0.2,0,16.6,0,9.5,8.2
09/09/1962,18.79,0,1.1,0,17.3,0,12.1,10.7
10/09/1962,9.59,0,18.3,0,16.6,0,13.1,11
11/09/1962,8.38,0,3,0,18.1,0,10.1,10.8
12/09/1962,7.54,0,0.1,0,13.4,0,10.4,9.3
13/09/1962,6.13,0,0,0,14.3,0,3.5,0.6
14/09/1962,7.25,0,1.1,0,16.2,0,9.5,9
15/09/1962,7.92,0,1.9,0,15.4,0,10.5,8.8
16/09/1962,11.75,0,1.1,0,14.1,0,5.7,3.7
17/09/1962,10.58,0,0,0,13.3,0,5.1,3.3
18/09/1962,6.79,0,0,0,14.5,0,2.8,0.1
19/09/1962,2.88,0,0,0,13.3,0,7.4,4
20/09/1962,4.63,0,0,0,12.8,0,9.4,5.7
21/09/1962,2.29,0,0,0,14.3,0,3.8,-1.3
22/09/1962,6.58,0,0,0,14,0,2.3,-1.5
23/09/1962,8.33,0,0,0,16.1,0,10,9
24/09/1962,4.88,0,1.3,0,16.2,0,12.3,10.5
25/09/1962,10.83,0,13.3,0,14.8,0,11.1,7.1
26/09/1962,12,0,13.3,0,9.6,0,8.7,8.4
27/09/1962,8.42,0,10.8,0,15,0,1.3,-2.7
28/09/1962,11.29,0,0.8,0,15.5,0,6.7,NA
29/09/1962,13.79,0,20,0,14.3,0,2.5,-1.4
30/09/1962,16.54,0,3,0,16.3,0,9.6,6.7
01/10/1962,13.29,0,1.6,0,16.6,0,10.5,7.6
02/10/1962,7.12,0,0,0,16.3,0,6.5,1
03/10/1962,7.33,0,0,0,17.2,0,2.7,-1.6
04/10/1962,11.54,0,0.5,0,16.6,0,11.5,7
05/10/1962,8.29,0,0,0,17.7,0,10.1,7.2
06/10/1962,6.25,0,0,0,17.7,0,6.6,3.3
07/10/1962,8.04,0,0,0,17.8,0,10.5,6.7
08/10/1962,8.46,0,0,0,16.8,0,11.6,9.2
09/10/1962,4.88,0,0,0,16.6,0,5.4,2.7
10/10/1962,4.83,0,0,0,15.5,0,10.1,7.2
11/10/1962,7.79,0,0,0,15.5,0,9.8,6.8
12/10/1962,4.96,0,0,0,14.5,0,8.1,4.3
13/10/1962,2.5,0,0,0,14.6,0,6.1,3.4
14/10/1962,4.88,0,0,0,12.7,0,7.7,5
15/10/1962,3.92,0,0,0,15.6,0,10.3,9.3
16/10/1962,4.38,0,0,0,12.8,0,4,2.3
17/10/1962,6.29,0,0,0,10,0,3.6,3.5
18/10/1962,11.63,0,0.2,0,15,0,6.6,7.2
19/10/1962,5.58,0,0,0,16.1,0,9.5,10
20/10/1962,3.79,0,0,0,13.2,0,7.1,5.1
21/10/1962,6.34,0,0,0,12.8,0,9.5,5.4
22/10/1962,4.92,0,0,2,14.5,0,9.7,8.5
23/10/1962,6.54,0,0,0,14.3,0,3.6,-0.1
24/10/1962,8.5,0,0.5,0,15.7,0,9,8.3
25/10/1962,11.79,0,0.5,0,14.4,0,11.3,10.6
26/10/1962,11.04,0,0,0,8.7,0,2.7,0.8
27/10/1962,15.63,0,0.6,0,11.4,1,-0.5,-3.8
28/10/1962,15.92,0,0.9,0,9.5,0,4.4,2.7
29/10/1962,11.96,0,8.1,0,12.7,0,1.1,-2.7
30/10/1962,20.75,0,0.9,0,9.5,0,3.6,NA
31/10/1962,12.75,0,3.5,0,10,0,3.7,1.8
01/11/1962,10.46,0,0,0,13.3,0,3.7,-0.3
02/11/1962,6.04,0,9.1,0,10.6,0,7.3,1.3
03/11/1962,6.83,0,0.1,0,9.5,0,5.6,4
04/11/1962,10.92,0,11.2,0,11.8,0,2.2,-1.4
05/11/1962,19.75,0,0.5,0,12.1,0,8.3,7
06/11/1962,8.29,0,1.2,0,12.1,0,6.1,2.1
07/11/1962,3.5,0,0,0,11.2,0,8.3,7.3
08/11/1962,4.42,0,0,0,10.7,0,0.5,-2.7
09/11/1962,12.58,0,0.2,0,11.2,0,1.8,0.1
10/11/1962,16.25,0,0,0,11.7,0,10,8.8
11/11/1962,14.75,0,0.5,0,9.6,0,8.7,7.8
12/11/1962,5.5,0,0.2,0,7.6,0,5,3.8
13/11/1962,7.29,0,0,0,8,0,1.7,-0.6
14/11/1962,13.7,0,0.5,0,10.1,0,1.6,NA
15/11/1962,9.42,0,0.3,0,7.2,0,1.6,-0.4
16/11/1962,10.41,0,3,0,9.3,1,-0.5,-5.1
17/11/1962,18,0,0.6,0,5.1,0,3.8,0.1
18/11/1962,16.46,0,0,0,4.4,1,-0.5,-2.5
19/11/1962,10.37,0,0.1,0,4.4,1,-1.8,-3.8
20/11/1962,10.54,0,0.5,0,6.3,1,-0.8,-5.4
21/11/1962,8.42,0,0,0,7.7,0,3.8,1.6
22/11/1962,8.38,0,9.5,0,11.3,0,2.7,-1.6
23/11/1962,12.96,0,0.5,0,12.7,0,5.1,5.1
24/11/1962,11.17,0,9.5,0,10,0,8.7,7.1
25/11/1962,4,0,0,0,10,0,5.1,1.6
26/11/1962,5.96,0,0,0,7.2,0,1.6,-2
27/11/1962,5.09,0,0,0,8.7,0,3.4,0.4
28/11/1962,4.88,0,0,0,7.7,0,4.7,4.6
29/11/1962,7.41,0,0,0,6.7,0,5.1,4.5
30/11/1962,4.71,0,0,0,8.4,0,3.7,1.1
01/12/1962,8.42,0,0.1,0,9.5,0,3.7,4
02/12/1962,12.96,0,0,0,9.2,0,6.2,4.5
03/12/1962,10.13,0,0,0,10.5,0,6.7,4.5
04/12/1962,4.79,0,0,0,10,0,5.5,3.6
05/12/1962,8.96,0,0,0,11.4,1,-0.5,-5.5
06/12/1962,4.17,0,0,2,11.1,0,0.5,-3.8
07/12/1962,13.13,0,19,0,12.7,0,0.3,-3.5
08/12/1962,23.67,0,17,0,9.6,0,5.8,5.5
09/12/1962,20.25,0,1,0,7.6,0,3.8,2.2
10/12/1962,12.67,0,6.2,0,10.3,0,4.5,3.7
11/12/1962,16.42,0,1.3,2,9.6,0,6.3,5.4
12/12/1962,19.67,0,0.3,0,3.8,0,2.3,0
13/12/1962,14,0,0.3,0,8.2,0,0,-1.4
14/12/1962,20,0,7.8,0,12.4,1,-0.6,-0.4
15/12/1962,28.91,0,1.2,0,12.8,0,7.8,NA
16/12/1962,16.54,0,0.4,0,6.6,0,3.6,2.1
17/12/1962,9.59,0,1.2,0,7.6,0,0.3,-2.2
18/12/1962,15.92,0,0.9,0,6.3,0,2.8,1.6
19/12/1962,9.87,0,5.3,0,12.1,0,2.7,0.5
20/12/1962,16.08,0,0.3,0,11.5,0,3,1.2
21/12/1962,10.41,0,0,0,8.2,0,1.5,-0.5
22/12/1962,5.71,0,0,0,7.5,1,-2.8,-7.1
23/12/1962,9.33,0,0,0,7.1,1,-2.5,NA
24/12/1962,4.92,0,0,0,2.7,1,-2.2,-7.2
25/12/1962,7,0,5.1,0,2.8,1,-3.8,-7.7
26/12/1962,12.38,0,6,0,5,1,-1.8,-1.8
27/12/1962,11.92,0,3.4,0,4.4,1,-0.1,-2.7
28/12/1962,7.79,0,0,0,3.4,0,0.5,-1.5
29/12/1962,13.62,0,0,0,3.2,1,-7.2,-11.1
30/12/1962,28.79,0,10.8,0,3.2,2,0.1,-2.2
31/12/1962,27.79,0,0,0,3.1,0,0,-0.8
01/01/1963,23.45,0,0,4,NA,4,NA,1.1
02/01/1963,20.75,0,3.9,4,NA,4,NA,0.2
03/01/1963,13.83,0,12.5,4,NA,4,NA,0.2
04/01/1963,8.54,0,6.4,4,NA,4,NA,1.6
05/01/1963,13.08,0,1.2,4,NA,4,NA,1.8
06/01/1963,20.91,0,0,4,NA,4,NA,2.2
07/01/1963,16.75,0,0,4,NA,4,NA,0.7
08/01/1963,16.83,0,0,4,NA,4,NA,-0.7
09/01/1963,21.67,0,0,4,NA,4,NA,-1.1
10/01/1963,19.38,0,0,4,NA,4,NA,0
11/01/1963,9.79,0,0,4,NA,4,NA,-1.1
12/01/1963,3.96,0,6,4,NA,4,NA,-6.7
13/01/1963,5.21,0,0,4,NA,4,NA,-13
14/01/1963,10.46,0,0,4,NA,4,NA,-14.4
15/01/1963,9.17,0,3.6,4,NA,4,NA,-6.7
16/01/1963,12.58,0,0.1,4,NA,4,NA,-1.3
17/01/1963,15.37,0,0,4,NA,4,NA,-3.4
18/01/1963,21.5,0,0,4,NA,4,NA,-2.1
19/01/1963,23.79,0,0,4,NA,4,NA,-2.1
20/01/1963,19.62,0,0.8,4,NA,4,NA,-3.3
21/01/1963,13.83,0,0,4,NA,4,NA,-2.6
22/01/1963,11.92,0,0,4,NA,4,NA,-4
23/01/1963,2.17,0,0,4,NA,4,NA,-11.6
24/01/1963,3.04,0,0,4,NA,4,NA,-12.2
25/01/1963,8.92,0,0,4,NA,4,NA,-8.8
26/01/1963,8.38,0,0,4,NA,4,NA,-7.2
27/01/1963,1.63,0,0,4,NA,4,NA,-6
28/01/1963,1.33,0,0,4,NA,4,NA,-4.7
29/01/1963,7.41,0,7.6,4,NA,4,NA,0
30/01/1963,19.62,0,0.6,4,NA,4,NA,-0.6
31/01/1963,11.83,0,1.3,4,NA,4,NA,-1
01/02/1963,14.04,0,0.4,4,NA,4,NA,0
02/02/1963,15.16,0,0.6,4,NA,4,NA,-3
03/02/1963,8.67,0,0.2,4,NA,4,NA,-5.6
04/02/1963,9.13,0,7,4,NA,4,NA,-8.8
05/02/1963,22,0,32,4,NA,4,NA,-3.2
06/02/1963,20.25,0,12,4,NA,4,NA,-0.1
07/02/1963,11.83,0,0,4,NA,4,NA,1.1
08/02/1963,10.37,0,0.7,4,NA,4,NA,-5.4
09/02/1963,16.88,0,5.3,4,NA,4,NA,-1.5
10/02/1963,15.67,0,0,4,NA,4,NA,1.6
11/02/1963,6.79,0,0,4,NA,4,NA,1.1
12/02/1963,5.21,0,0,4,NA,4,NA,-0.1
13/02/1963,12.83,0,7.2,4,NA,4,NA,-6.1
14/02/1963,19.17,0,6.3,4,NA,4,NA,4.4
15/02/1963,15.5,0,0,4,NA,4,NA,3.7
16/02/1963,13.54,0,0,4,NA,4,NA,1.1
17/02/1963,7.83,0,0,4,NA,4,NA,0.4
18/02/1963,10.34,0,0,4,NA,4,NA,-6.6
19/02/1963,14.54,0,0,4,NA,4,NA,-1.5
20/02/1963,9.92,0,0,4,NA,4,NA,-4
21/02/1963,8.5,0,0,4,NA,4,NA,-2.7
22/02/1963,5.5,0,0,4,NA,4,NA,-6.6
23/02/1963,9.33,0,0,4,NA,4,NA,-7.3
24/02/1963,13.75,0,0,4,NA,4,NA,-2.7
25/02/1963,11.46,0,0,4,NA,4,NA,-8.7
26/02/1963,19.25,0,0,4,NA,4,NA,-1.5
27/02/1963,12.5,0,0,4,NA,4,NA,-2
28/02/1963,16.46,0,0,4,NA,4,NA,-0.1
01/03/1963,16.21,0,0,0,7.1,0,2.2,-2.2
02/03/1963,15.83,0,0.1,0,7.8,0,1.7,-1.6
03/03/1963,14.46,0,0.3,0,8.4,0,4,4.1
04/03/1963,14.42,0,4,0,11.8,0,4.8,3.8
05/03/1963,20.21,0,2.3,0,13.4,0,6.7,5.6
06/03/1963,9.96,0,0.2,0,11.7,0,8.3,7.7
07/03/1963,17.88,0,0,0,12.8,0,6.1,6.2
08/03/1963,17.5,0,1,0,11.8,0,7.2,6.2
09/03/1963,13.33,0,3.7,0,9.1,0,6.1,4.4
10/03/1963,17.33,0,0.5,0,11.3,0,4.8,4.4
11/03/1963,5.66,0,0,0,8.3,1,-1.6,-4.8
12/03/1963,6.67,0,0.1,0,11.7,0,0.9,-1.6
13/03/1963,11.46,0,0.7,0,12.1,1,-2.7,-6.2
14/03/1963,13.92,0,0.1,0,12.3,0,4.6,4.8
15/03/1963,14.25,0,18.5,0,14.2,0,8.3,6.6
16/03/1963,16.62,0,2,0,12.4,0,6.6,6.1
17/03/1963,13.17,0,4.7,0,10.1,0,6.6,1.2
18/03/1963,12.42,0,0,0,13.4,0,6.6,5.5
19/03/1963,9.54,0,14.8,0,8.4,0,1.7,-1.1
20/03/1963,7.54,0,0,0,11.4,0,4.8,4.8
21/03/1963,4.33,0,0,0,10.2,0,0,-4
22/03/1963,4.17,0,0,0,6.8,0,2.6,-2.2
23/03/1963,4.79,0,0,0,12.1,1,-2.1,-5.4
24/03/1963,19.75,0,6.4,0,10.1,0,1.7,-2.6
25/03/1963,19.55,0,0.4,0,11.4,0,5.4,5.4
26/03/1963,7.62,0,2.9,0,12.7,0,4.4,4.4
27/03/1963,13.92,0,0.2,0,10.1,0,4,3.4
28/03/1963,9.83,0,1.5,0,7.9,0,2.2,0.5
29/03/1963,8.67,0,0,0,9.7,1,-1,-4.8
30/03/1963,9.38,0,0,0,7.9,0,0.6,-1.6
31/03/1963,6.83,0,0,0,11.2,1,-2.2,-5.4
01/04/1963,11.79,0,2.2,4,NA,4,NA,1.6
02/04/1963,8.96,0,0,4,NA,4,NA,-3.2
03/04/1963,8.71,0,0.2,4,NA,4,NA,-1.6
04/04/1963,13,0,4.3,4,NA,4,NA,1.2
05/04/1963,20.04,0,7.2,4,NA,4,NA,2
06/04/1963,20.5,0,1.8,4,NA,4,NA,2.7
07/04/1963,18.5,0,0,4,NA,4,NA,2.7
08/04/1963,10.41,0,0.3,4,NA,4,NA,2.7
09/04/1963,11.67,0,1.1,4,NA,4,NA,4.4
10/04/1963,7.25,0,1.2,4,NA,4,NA,4.4
11/04/1963,9.54,0,0,4,NA,4,NA,4.4
12/04/1963,16,0,0,4,NA,4,NA,-3.6
13/04/1963,15.21,0,10.1,4,NA,4,NA,0.5
14/04/1963,16.46,0,2.7,4,NA,4,NA,3.3
15/04/1963,8.87,0,1.1,4,NA,4,NA,7.7
16/04/1963,9.67,0,0,4,NA,4,NA,7.7
17/04/1963,8,0,0,4,NA,4,NA,2.3
18/04/1963,9.92,0,1.1,4,NA,4,NA,2.5
19/04/1963,9.5,1,5.8,4,NA,4,NA,-4.5
20/04/1963,21.54,0,1.7,4,NA,4,NA,4.5
21/04/1963,19.58,0,4.4,4,NA,4,NA,5.6
22/04/1963,13.42,0,0,4,NA,4,NA,6.6
23/04/1963,6,0,0.2,4,NA,4,NA,6
24/04/1963,6.67,0,0.2,4,NA,4,NA,3.3
25/04/1963,4.83,0,0,4,NA,4,NA,-0.7
26/04/1963,5.71,0,0.6,4,NA,4,NA,-0.5
27/04/1963,12.12,0,0.1,4,NA,4,NA,0
28/04/1963,11.42,0,0.2,4,NA,4,NA,12.1
29/04/1963,11.75,0,0,4,NA,4,NA,6.1
30/04/1963,12.33,0,1.1,4,NA,4,NA,2.2
01/05/1963,14.46,0,0.1,0,12.8,0,6.5,3.4
02/05/1963,15.37,0,1.2,0,12.7,0,2.3,0.5
03/05/1963,12.96,0,0,0,13.5,0,5.6,3.8
04/05/1963,13.37,0,2.6,0,14.4,0,4.5,1.1
05/05/1963,14.96,0,0.4,0,11.2,0,3.4,1.7
06/05/1963,13.67,0,0.7,2,14.1,0,4.1,2.6
07/05/1963,18.75,0,3.2,0,15.2,0,8.8,7.7
08/05/1963,11.67,0,0.8,0,14,0,8.4,7.2
09/05/1963,13.88,0,1.3,0,14.4,0,5.6,2.2
10/05/1963,23.09,0,0.9,0,12.2,0,8.2,7.5
11/05/1963,12.25,0,0,0,13.8,0,4,1.4
12/05/1963,15.59,0,0.1,0,15.5,0,10,7.5
13/05/1963,20.33,0,0.8,0,14.2,0,9,5.6
14/05/1963,13.42,0,1.1,0,14.5,0,7.7,5.5
15/05/1963,12.83,0,0.5,0,15.5,0,5.5,NA
16/05/1963,14.42,0,0.5,0,18.3,0,3.8,-0.2
17/05/1963,13.96,0,0,0,16.6,0,3.8,-0.2
18/05/1963,19.33,0,0.8,0,13.3,0,8.4,6.3
19/05/1963,11.38,0,5,2,13.6,0,4.8,2.2
20/05/1963,14.5,0,3.4,0,15,0,7.7,7.2
21/05/1963,7.21,0,6.8,0,12.6,0,6.7,3.8
22/05/1963,7.62,0,0,0,12.8,0,2.7,-1.2
23/05/1963,7,0,0.2,2,12,0,5.4,0.6
24/05/1963,4.96,0,4.1,0,11.6,0,0.6,-4.1
25/05/1963,8.38,0,1.1,0,15.5,0,8.4,7.2
26/05/1963,9.29,0,0.4,0,15.7,0,11,8.3
27/05/1963,5.13,0,0,0,14,0,6,0.5
28/05/1963,5.63,0,0,0,17,0,2.3,-0.7
29/05/1963,10.92,0,0,0,16.1,0,6.7,NA
30/05/1963,8.25,0,2.5,0,12.8,0,6.7,5.1
31/05/1963,6.13,0,0,0,17.1,0,10,7.2
01/06/1963,10.92,0,0,4,NA,4,NA,7
02/06/1963,14.46,0,0,4,NA,4,NA,7.6
03/06/1963,17.67,0,0,4,NA,4,NA,8.1
04/06/1963,9.79,0,0.2,4,NA,4,NA,5.5
